ID,electricity_kwh_per_month,natural_gas_therms_per_month,vehicle_miles_per_month,house_area_sqft,water_usage_liters_per_day,public_transport_usage_per_week,household_size,home_insulation_quality,meat_consumption_kg_per_week,laundry_loads_per_week,recycles_regularly,composts_organic_waste,uses_solar_panels,energy_efficient_appliances,heating_type,diet_type,owns_pet,smart_thermostat_installed,carbon_footprint
0x2d88,400.09,79.79,1350.4,1977.35,385.74,0,ymY=4,2,2.89,4,0.0,0.0,0,0.0,electric,vegetarian,0,0.0,924.83
0x3f8f,415.22,30.93,884.79,1952.73,353.5,0,2,5,3.32,9,0.0,1.0,1,0.0,electric,omnivore,0,0.0,820.52
0x44be,276.1,25.88,721.45,1939.72,445.64,0,1,5,3.79,6,0.0,0.0,0,0.0,electric,omnivore,0,0.0,816.49
0x423a,563.25,56.94,651.31,2253.76,351.66,0,4,4,6.71,4,1.0,0.0,1,1.0,electric,vegetarian,1,0.0,698.05
0x1195,218.89,48.46,1086.41,941.78,337.6,8,4,4,3.26,3,1.0,0.0,0,0.0,electric,vegetarian,1,0.0,689.22
0x41b9,320.83,39.18,1124.08,1090.86,452.05,2,5,3,3.39,2,1.0,0.0,0,0.0,gas,omnivore,0,1.0,937.36
0x1bc7,536.89,44.28,878.65,1422.13,541.99,4,4,2,0.61,2,1.0,1.0,0,1.0,electric,omnivore,1,0.0,733.9
0x407a,439.01,67.35,1152.55,3041.58,448.08,0,3,3,2.15,5,1.0,0.0,0,0.0,gas,omnivore,0,0.0,1061.73
0x26d5,350.93,35.2,656.16,2164.6,-66.0,4,3,4,2.54,6,0.0,0.0,0,1.0,electric,omnivore,1,0.0,724.6
0x204f,434.9,61.62,976.06,2006.1,499.61,4,0;MSh,3,3.7,7,1.0,1.0,0,0.0,gas,omnivore,0,1.0,1053.0
0x519f,365.4,15.73,288.99,454.18,292.86,9,3,5,2.11,9,1.0,1.0,1,0.0,gas,vegan,0,0.0,374.37
0x3ebb,386.42,64.5,663.33,984.93,430.57,2,2,2,5.52,5,1.0,0.0,0,0.0,gas,vegan,0,0.0,675.32
0x50c7,254.43,17.8,689.6,495.67,194.73,4,2,4,3.74,1,1.0,,0,1.0,electric,vegetarian,1,1.0,503.56
0x18d0,505.57,43.71,504.92,1933.72,468.28,7,1,2,3.52,8,1.0,1.0,0,1.0,gas,vegetarian,0,,661.72
0x14ab,417.9,64.02,575.01,1492.61,420.73,-1,1,2,3.37,3,1.0,0.0,0,0.0,gas,omnivore,1,0.0,1008.87
0x38e7,462.91,72.64,773.98,1855.61,530.43,2,5,1,2.89,3,1.0,1.0,0,0.0,electric,omnivore,0,1.0,1031.25
0x670,339.85,61.15,137.88,1310.61,314.59,1,4,3,2.97,9,1.0,0.0,0,0.0,gas,omnivore,0,0.0,833.48
0x1e82,463.98,93.62,1734.51377937701,1952.94,326.15,4,1,2,2.06,8,1.0,1.0,0,1.0,electric,vegan,1,0.0,574.82
0x4980,437.98,66.19,523.96,1148.72,362.43,0,2,2,3.27,9,0.0,0.0,0,0.0,gas,omnivore,1,0.0,1078.87
0x1501,428.34,22.65,531.78,1950.58,382.74,1,3,3,4.91,1,0.0,0.0,0,0.0,gas,omnivore,0,1.0,911.98
0x1e13,418.45,98.71,1484.17,2273.34,430.88,5,3,2,1.85,4,1.0,0.0,0,0.0,gas,omnivore,0,1.0,1200.43
0x215f,532.53,79.4,1054.71,1772.79,380.69,4,1,4,3.47,4,0.0,0.0,1,0.0,electric,vegetarian,0,0.0,780.99
0x3a27,295.45,59.16,1098.2,1518.49,324.27,4,4,6,4.29,7,0.0,0.0,0,0.0,electric,vegan,0,1.0,636.92
0x1be1,463.47,40.04,419.99,1659.2,478.98,4,3,4,6.74,2,1.0,1.0,0,0.0,ve^q\,omnivore,1,0.0,1025.56
0x2a12,393.66,44.79,1001.56,1465.82,336.7,2,5,3,1.9,4,1.0,0.0,0,0.0,electric,omnivore,0,,875.78
0xa27,530.75,63.59,446.31,802.65,527.79,5,0=@D>,3,1.32,8,1.0,1.0,1,0.0,gas,omnivore,0,1.0,727.33
0x5106,260.12,58.55,879.89,2700.13,491.92,7,8,4,5.09,1,1.0,0.0,0,1.0,gas,omnivore,0,0.0,907.74
0x24da,330.36,60.06,614.24,1393.66,386.58,6,2,3,2.2,9,1.0,0.0,0,0.0,electric,vegetarian,0,1.0,637.07
0x3765,582.87,45.7,1186.03,2409.08,394.89,0,5,3,3.57,1,1.0,1.0,0,1.0,none,vegetarian,0,0.0,675.79
0x174a,483.92,37.47,1291.31,1861.93,445.73,-8,6,3,0.0,2,1.0,0.0,0,1.0,VuhF%,vegetarian,0,0.0,579.31
0x2587,232.58,17.18,950.04,1663.61,355.35,6,5,2,3.77,6,1.0,1.0,0,0.0,electric,omnivore,1,1.0,403.92
0x4b47,336.43,43.03,480.48,1107.43,485.16,3,3,3,0.94,8,1.0,0.0,0,0.0,gas,omnivore,0,,695.58
0x101a,450.5,42.89,1110.77,2317.54,371.96,2,1,3,3.93,6,1.0,1.0,0,0.0,gas,vegetarian,0,0.0,817.41
0x50d9,449.8,77.94,675.0,2177.32,440.58,10,2,2,1.68,6,1.0,1.0,1,1.0,electric,omnivore,1,1.0,755.49
0x4958,349.69,15.49,1027.01,1173.36,261.4,5,2,5,1.27,2,,1.0,1,1.0,gas,vegetarian,0,0.0,455.8
0x18ee,248.22,30.47,832.24,1868.28,396.09,0,4,3,3.88,7,0.0,0.0,0,0.0,electric,vegan,0,0.0,563.92
0x4f86,379.99,51.06,1153.64,2891.71,-33.0,1,3,3,5.19,8,1.0,0.0,0,0.0,electric,omnivore,0,1.0,1124.55
0x29bd,463.74,59.31,861.07,2455.63,297.9,5,1,5,0.93,5,1.0,1.0,0,0.0,gas,omnivore,1,0.0,819.3
0xc64,428.16,0.0,346.76,1493.68,441.31,10,1,4,3.52,6,0.0,0.0,0,0.0,none,vegetarian,1,0.0,514.05
0x1064,274.68,54.83,373.48,1855.15,268.95,0,4,5,1.54,2,0.0,0.0,1,0.0,electric,vegetarian,0,0.0,492.4
0x161c,341.87,51.14,294.13,1757.87,380.16,6,4,3,0.0,1,1.0,0.0,1,0.0,none,omnivore,1,1.0,461.21
0x2465,354.09,54.28,450.33,828.71,269.5,4,2,3,1.33,7,0.0,,0,0.0,electric,vegetarian,1,0.0,791.98
0x40a2,560.75,53.96,1151.41,2214.6,508.04,4,4,3,6.61,8,0.0,1.0,0,0.0,gas,omnivore,0,1.0,1337.66
0x43f,438.94,58.26,420.92,1681.81,460.83,2,4,2,0.77,5,1.0,1.0,0,1.0,electric,omnivore,0,0.0,673.88
0x1682,331.97,16.92,588.07,2081.76,412.86,7,"~z""g3",3,4.04,5,1.0,1.0,0,0.0,gas,vegan,1,0.0,409.53
0x22c4,436.36,65.39,1215.07,1984.14,440.69,4,4,2,1.64,4,0.0,0.0,0,0.0,electric,vegetarian,0,0.0,811.52
0x290b,422.8,22.18,877.08,3063.7,572.53,2,2,5,2.99,3,1.0,0.0,1,1.0,gas,omnivore,0,1.0,643.94
0x404b,455.96,54.94,982.12,1886.44,436.25,0,3,2,1.68,1,1.0,1.0,0,1.0,electric,vegan,0,1.0,487.19
0x25f6,308.38,55.78,622.65,1880.29,400.08,5,2,2,0.0,8,1.0,0.0,1,1.0,gas,vegetarian,0,0.0,500.09
0x4f8a,291.49,62.07,1186.37,2210.8,395.4,0,1,4,5.02,2,1.0,1.0,0,0.0,gas,omnivore,0,0.0,1115.95
0x4721,352.65,42.18,660.88,1341.07,313.42,4,NyzY#,4,4.12,6,1.0,0.0,1,0.0,electric,omnivore,1,0.0,838.02
0xe07,292.98,49.28,829.06,506.03,276.28,0,1,2,4.1,7,1.0,0.0,0,0.0,electric,omnivore,1,0.0,1021.72
0x60b,464.06,59.3,1683.92,3077.94,555.92,0,5,-3,4.91,3,1.0,0.0,0,1.0,none,omnivore,1,0.0,1092.07
0x4cb0,352.07,35.8,784.57,584.96,452.19,0,2,2,3.72,1,1.0,0.0,0,,gas,vegetarian,1,1.0,695.79
0x14d2,286.89,0.0,348.2,710.42,190.39,1,4,5,1.45,9,1.0,0.0,0,0.0,electric,omnivore,1,1.0,500.22
0xcfd,382.95,84.86,707.86,1855.14,345.05,4,1,1,3.66,5,1.0,1.0,0,0.0,gas,omnivore,0,0.0,1177.11
0x51a0,492.16,33.61,1074.9,3278.98,569.53,5,1,5,0.63,5,0.0,0.0,0,0.0,electric,vegetarian,1,0.0,614.23
0x27f2,715.76,17.69,662.32,2442.54,488.36,6,1,3,2.07,4,1.0,1.0,0,1.0,gas,omnivore,0,1.0,716.52
0x47d2,381.35,90.7,652.66,1104.65,351.92,5,2,2,3.21,7,0.0,0.0,1,1.0,none,omnivore,0,0.0,865.29
0x330a,320.4,57.78,791.01,1642.63,384.25,0,2,4,0.77,4,0.0,1.0,1,1.0,electric,vegetarian,1,0.0,510.66
0x2636,350.85,45.78,495.77,2305.0,344.32,7,4,2,1.95,5,0.0,1.0,0,0.0,electric,omnivore,1,0.0,842.84
0x41b4,346.0,-66.0,459.27,400.0,259.68,7,2,4,2.84,5,0.0,0.0,1,1.0,gas,omnivore,0,1.0,623.28
0xfc5,386.84,63.92,640.94,1486.39,439.6,-4,2,3,3.12,2,1.0,1.0,0,1.0,none,omnivore,1,0.0,762.89
0x51b4,346.76,18.45,207.21,?2P7L,381.52,4,1,4,5.32,6,1.0,1.0,0,1.0,none,omnivore,1,0.0,659.81
0x1c1f,466.79,82.61,710.05,1559.62,522.45,5,1,3,0.0,9,1.0,1.0,0,0.0,gas,omnivore,0,0.0,882.48
0x26e3,261.38,30.31,663.52,2009.77,402.99,7,2,3,3.42,2,0.0,0.0,0,0.0,gas,vegan,0,0.0,530.3
0x892,467.78,75.8,660.15,1486.13,230.15,1,3,2,3.32,7,1.0,0.0,1,1.0,gas,vegetarian,1,1.0,656.48
0x22ff,555.46,33.42,699.97,2477.07,380.07,0,1,4,2.01,2,1.0,1.0,1,0.0,electric,omnivore,1,0.0,700.77
0x11b1,270.67,16.5,-433.0248202592053,2127.52,361.7,3,4,5,2.61,9,0.0,1.0,1,1.0,gas,omnivore,1,1.0,598.02
0x231d,362.35,37.47,1218.19,1516.74,296.92,0,4,3,2.27,9,1.0,1.0,1,1.0,electric,omnivore,0,0.0,782.33
0x186f,365.1,72.44,628.73,1715.14,-66.0,1,1,2,3.21,1,0.0,0.0,0,1.0,electric,omnivore,0,1.0,858.23
0x1c3f,-33.0,56.29,1249.62,1874.61,500.25,0,5,4,4.89,5,1.0,0.0,0,0.0,gas,omnivore,1,0.0,1162.19
0x3b36,278.6,51.14,509.28,1134.49,542.02,4,4,2,4.67,4,1.0,1.0,1,0.0,v09_a,omnivore,0,0.0,852.61
0x3e35,262.75,65.42,958.79,1063.04,389.77,2,4,2,2.94,7,0.0,0.0,0,1.0,electric,omnivore,0,0.0,932.04
0x1965,348.19,23.12,886.24,1200.03,436.92,6,5,3,1.23,5,1.0,1.0,1,1.0,electric,omnivore,0,0.0,599.85
0x3968,354.69,69.28,717.59,2289.22,412.21,2,3,2,3.56,6,1.0,1.0,0,1.0,gas,omnivore,1,0.0,951.36
0x3baa,261.27,46.43,666.8,2038.76,367.6,5,4,3,4.49,4,1.0,0.0,0,1.0,electric,omnivore,1,0.0,834.38
0x8c9,534.42,85.63,304.79,1495.8,380.45,6,1,3,0.82,2,1.0,1.0,0,1.0,gas,omnivore,1,0.0,734.38
0x2601,544.16,85.27,735.38,1517.7,288.89,2,1,2,2.22,4,1.0,0.0,0,1.0,gas,omnivore,0,1.0,900.69
0x14d5,483.45,83.02,1250.4,2185.58,506.12,0,1,3,3.7,3,,0.0,0,1.0,gas,omnivore,1,0.0,1072.45
0xc5e,300.77,38.81,888.8,400.0,-55.0,1,6,2,0.51,2,1.0,0.0,0,1.0,gas,omnivore,1,0.0,678.54
0x16b5,559.22,18.31,944.59,2171.68,392.51,3,1,4,3.96,3,1.0,0.0,1,0.0,none,omnivore,0,0.0,765.54
0x3bff,319.57,72.77,1138.67,2245.26,529.14,9,4,2,1.71,2,1.0,0.0,0,1.0,gas,omnivore,1,1.0,880.63
0x4bd8,658.92,4.13,-322.5144186902894,1986.11,587.46,2,1,4,4.97,8,1.0,0.0,0,0.0,gas,vegetarian,1,0.0,718.63
0x3b42,418.72,42.47,1291.89,2237.88,454.5,2,5,2,2.69,8,1.0,1.0,0,0.0,electric,omnivore,1,0.0,1081.61
0x39fe,466.78,49.97,1416.97,2439.43,411.56,3,4,4,2.86,2,1.0,1.0,0,0.0,electric,omnivore,0,0.0,1018.66
0x490d,570.45,63.47,1152.58,1497.98,403.52,4,4,1,4.11,9,0.0,0.0,0,0.0,gas,omnivore,0,1.0,1323.12
0x4330,266.8,51.57,1084.94,2162.11,422.95,5,4,3,2.72,7,1.0,1.0,0,0.0,gas,omnivore,1,0.0,1001.13
0x27b7,486.28,45.2,531.01,1346.52,554.7,-8,3fyo},3,5.03,2,1.0,0.0,0,1.0,electric,omnivore,1,0.0,863.03
0x3a30,413.96,4.03,639.13,1318.56,267.54,5,4,4,3.4,6,1.0,0.0,0,0.0,electric,omnivore,1,0.0,749.37
0x2eff,301.33,35.13,491.62,1091.0,623.75,5,6,4,3.15,7,1.0,1.0,0,1.0,gas,omnivore,1,0.0,706.64
0x1190,339.36,51.69,694.38,1384.55,225.22,6,1,2,3.25,7,1.0,0.0,0,1.0,electric,omnivore,1,0.0,845.74
0x3afd,483.67,36.35,885.2,2178.41,392.3,5,4,2,4.12,8,1.0,1.0,0,1.0,gas,vegetarian,0,1.0,698.71
0x4a8d,329.83,11.06,712.0,699.09,370.13,1,5,4,1.74,1,0.0,0.0,0,0.0,electric,omnivore,1,1.0,634.54
0x173f,341.37,10.88,387.87,920.46,389.0,0,3,3,5.75,4,1.0,0.0,0,1.0,gas,vegetarian,1,0.0,604.12
0x357d,299.25,58.58,753.68,1950.11,263.6,1,5,3,2.69,4,1.0,1.0,0,1.0,gas,omnivore,1,0.0,818.31
0x25bc,488.85,48.73,1096.64,2220.78,467.89,0,xYvDc,2,0.63,7,1.0,0.0,0,0.0,gas,vegetarian,1,0.0,727.26
0x27e3,449.63,36.1,824.68,2383.46,396.49,15,3,3,1.89,6,1.0,1.0,0,,electric,omnivore,1,0.0,851.51
0x17cd,245.71,53.48,375.29,1659.35,392.56,8,1,2,4.36,5,1.0,0.0,0,1.0,electric,vegetarian,1,0.0,629.26
0x1bd1,299.66,3.39,519.22,847.92,275.12,0,5,5,2.07,9,1.0,0.0,0,0.0,gas,omnivore,1,1.0,605.03
0x1f42,475.43,80.85,1150.37,2818.52,352.13,0,3,3,4.64,4,1.0,,1,0.0,gas,vegetarian,1,1.0,851.74
0x332c,486.18,29.14,1051.99,2264.47,388.89,6,2,4,4.07,4,1.0,0.0,0,1.0,electric,omnivore,1,0.0,846.0
0x3eac,457.41,80.19,471.78,2360.64,507.41,4,1,3,4.1,8,1.0,0.0,0,0.0,electric,omnivore,1,0.0,1057.43
0x4efb,372.62,27.17,518.84,1775.72,-66.0,0,2,3,4.02,4,1.0,0.0,1,1.0,gas,omnivore,1,0.0,720.05
0x5155,332.21,49.55,828.91,1124.5,-22.0,2,2,3,0.98,3,1.0,1.0,1,0.0,electric,vegetarian,0,0.0,553.69
0x1a5f,355.21,42.67,1172.71,2431.42,293.18,3,1,3,1.46,4,1.0,1.0,1,0.0,gas,vegetarian,1,0.0,658.67
0xc4e,317.03,74.07,767.99,1644.93,314.13,4,1,3,5.92,8,1.0,0.0,1,0.0,electric,omnivore,0,0.0,1116.64
0x4d2a,373.42,40.26,505.02,1792.81,367.63,0,5,5,2.62,3,1.0,0.0,0,1.0,none,vegetarian,1,0.0,476.32
0x1d9b,475.69,26.43,931.76,1800.19,228.58,1,3,4,0.93,3,1.0,1.0,0,0.0,electric,vegetarian,1,0.0,570.91
0x4933,398.39,35.73,445.52,2054.36,459.75,5,2,2,5.96,2,1.0,,0,1.0,gas,vegetarian,0,0.0,696.6
0x3a5e,589.5,22.63,394.9,888.63,364.38,3,3,4,2.38,3,1.0,0.0,0,0.0,gas,omnivore,1,1.0,708.05
0x2096,343.06,25.2,681.22,892.2,519.95,-8,5,4,0.0,9,1.0,0.0,0,0.0,gas,vegetarian,1,0.0,505.94
0x884,387.24,28.18,1002.64,2871.52,377.79,8,5,4,1.5,7,1.0,0.0,0,,electric,vegan,1,0.0,495.66
0x1c7f,322.38,61.33,524.6,1617.52,373.49,6,4,3,0.53,9,1.0,1.0,0,0.0,none,omnivore,0,0.0,683.94
0x168c,446.46,38.8,984.66,!h65N,408.92,3,5,4,4.73,6,1.0,1.0,0,1.0,electric,omnivore,0,1.0,853.4
0x1b5d,364.26,32.02,393.86,^d%Bg,313.31,3,5,3,5.59,9,1.0,0.0,0,0.0,gas,vegetarian,0,1.0,706.16
0x42ec,465.82,72.37,989.89,1798.19,380.89,0,4,2,1.31,2,1.0,1.0,0,0.0,electric,omnivore,0,0.0,972.3
0x4166,580.03,47.8,629.27,2521.94,559.76,0,2,3,4.43,8,1.0,0.0,1,0.0,electric,omnivore,0,0.0,939.87
0x2933,524.53,63.52,547.45,1809.07,397.36,2,4,3,2.95,4,0.0,1.0,0,0.0,electric,vegetarian,1,1.0,712.18
0xeaf,394.72,50.17,287.37,1016.39,368.96,3,1,2,2.78,8,1.0,0.0,0,0.0,gas,omnivore,0,0.0,862.62
0x18dd,374.94,34.03,1075.6,1523.16,343.91,0,1,2,7.04,6,1.0,0.0,0,0.0,(NjPz,omnivore,1,0.0,1286.3
0x4ef1,527.34,47.37,1014.32,2019.75,385.17,0,5,4,5.68,8,1.0,1.0,0,1.0,electric,vegetarian,0,0.0,748.92
0x2b2b,544.94,54.65,2313.239030946718,1739.46,546.89,1,5,2,2.79,3,1.0,1.0,1,0.0,gas,omnivore,1,0.0,1059.08
0xfad,417.87,57.61,925.65,1647.81,324.36,0,2,3,4.45,3,1.0,1.0,0,0.0,none,vegetarian,0,0.0,757.02
0x3e83,317.7,73.44,950.65,2478.24,611.8,2,5,2,5.08,3,0.0,0.0,0,1.0,electric,vegan,1,1.0,618.73
0x27d2,394.33,32.13,790.1,1730.77,433.42,1,3,2,3.78,8,1.0,0.0,0,0.0,gas,omnivore,0,0.0,1004.16
0x4f76,301.14,57.87,514.14,2269.18,643.74,4,4,3,4.12,8,1.0,1.0,0,0.0,gas,vegetarian,1,1.0,721.54
0x226e,526.78,44.57,810.85,1101.36,330.44,2,1,3,2.59,5,1.0,0.0,0,0.0,gas,vegetarian,1,0.0,717.96
0xe0c,641.04,22.58,757.67,2277.67,403.4,6,5,3,2.34,1,1.0,1.0,0,1.0,gas,vegan,1,0.0,476.27
0x2a36,253.15,52.45,942.81,2672.53,462.57,4,7,-1,3.04,4,1.0,0.0,1,1.0,none,omnivore,1,0.0,777.82
0x3a91,513.88,67.74,839.98,2750.58,377.12,0,1,3,1.96,7,1.0,0.0,0,1.0,none,omnivore,0,0.0,806.77
0xa73,377.54,70.51,702.96,2491.71,468.86,4,6,2,3.07,4,1.0,0.0,0,0.0,gas,vegan,1,1.0,597.1
0x1758,411.25,73.11,1098.57,2203.18,346.37,2,1,3,0.79,5,1.0,1.0,0,0.0,gas,omnivore,1,0.0,972.43
0x1e22,377.29,71.15,0.0,1276.2,446.04,6,1,3,1.21,3,1.0,0.0,0,1.0,gas,vegetarian,0,1.0,474.46
0xc86,384.41,20.67,697.68,1040.07,260.42,6,1,4,4.28,7,1.0,1.0,0,0.0,electric,vegetarian,0,0.0,651.25
0x2d60,416.5,73.47,722.16,1960.23,368.19,5,5,1,3.19,1,0.0,1.0,0,1.0,electric,omnivore,1,0.0,977.96
0x2371,262.62,8.46,773.59,2034.6,425.99,1,4,3,1.05,4,1.0,1.0,1,1.0,gas,omnivore,0,0.0,552.11
0x430e,521.51,53.56,1893.5462521916004,1903.67,448.52,5,4,4,2.39,1,1.0,1.0,0,1.0,none,vegetarian,1,0.0,585.23
0x47ea,363.24,80.82,893.35,2659.03,355.49,0,3,3,3.81,6,0.0,1.0,1,0.0,none,vegan,0,0.0,604.36
0x412b,524.97,67.59,1278.24,2028.22,558.99,1,"p1i,2",2,2.05,7,1.0,1.0,0,1.0,electric,omnivore,1,0.0,994.1
0x275a,391.69,17.14,740.66,987.3,613.23,4,4,3,1.22,7,0.0,1.0,0,0.0,gas,vegan,1,0.0,476.57
0x2c05,550.27,41.21,536.08,2399.33,371.11,2,3,4,0.17,9,0.0,0.0,0,1.0,none,omnivore,0,1.0,571.9
0x21c4,692.64,60.31,1124.58,2053.74,331.16,1,2,3,3.06,9,0.0,0.0,1,0.0,gas,omnivore,0,0.0,1090.89
0xfe4,422.75,65.7,966.43,2002.76,399.27,-6,1,2,1.6,7,0.0,0.0,1,0.0,gas,vegetarian,0,0.0,742.74
0x10f0,339.35,29.43,509.43,1505.11,485.23,8,8,4,3.42,2,1.0,0.0,0,1.0,gas,omnivore,0,1.0,665.09
0x38fb,341.79,46.67,396.9,2071.03,388.33,3,4,4,3.73,7,0.0,0.0,0,1.0,gas,omnivore,1,0.0,793.4
0x1a1a,520.85,59.33,518.5,1059.93,388.51,6,2,1,0.49,4,0.0,1.0,0,1.0,electric,vegan,1,0.0,468.66
0x4b05,376.93,58.15,781.55,1825.53,421.08,0,5,4,2.11,3,0.0,0.0,0,0.0,gas,vegetarian,1,0.0,691.02
0x137b,394.85,72.22,629.42,1370.63,211.63,5,4,3,2.56,6,0.0,0.0,1,1.0,electric,omnivore,0,1.0,756.95
0x2143,293.27,43.06,915.74,1503.26,470.53,4,2,2,1.96,4,0.0,0.0,1,0.0,gas,vegetarian,1,0.0,678.15
0x949,379.86,-22.0,638.75,1962.0,225.08,8,1,4,1.06,1,1.0,1.0,0,1.0,gas,omnivore,1,1.0,607.7
0x1f94,608.39,88.69,877.95,2412.43,481.82,5,2,3,1.71,6,1.0,0.0,0,0.0,electric,omnivore,1,0.0,1054.52
0x279f,466.89,68.89,994.6,2239.22,443.74,0,4,3,0.57,2,1.0,0.0,1,1.0,electric,omnivore,0,0.0,709.12
0x2af1,442.93,44.44,957.65,1602.98,-33.0,6,1,7,4.03,3,1.0,1.0,0,1.0,gas,omnivore,0,0.0,867.79
0x36c8,309.89,83.16,462.8,1696.63,436.29,2,1,2,2.82,9,0.0,0.0,0,0.0,electric,vegetarian,0,0.0,770.59
0x4103,464.03,41.59,623.34,1190.97,411.41,1,2,3,2.8,5,1.0,1.0,0,1.0,gas,omnivore,0,1.0,748.67
0x4ad7,283.6,43.5,532.04,705.28,370.72,1,1,3,5.13,4,1.0,1.0,1,0.0,gas,omnivore,0,0.0,910.05
0x3b56,285.14,79.52,252.52,1556.11,355.79,6,2,2,3.8,4,1.0,0.0,1,0.0,gas,vegetarian,1,0.0,870.94
0x2372,502.06,10.13,624.78,1499.7,236.04,9,1,7,3.44,1,1.0,1.0,0,1.0,gas,omnivore,0,0.0,691.15
0x4750,269.04,35.19,419.35,1290.63,223.45,0,3,4,1.42,2,1.0,1.0,0,1.0,gas,vegan,1,0.0,381.63
0x4bbc,420.61,44.44,986.53,1970.76,386.68,3,5,4,3.15,5,0.0,1.0,0,1.0,electric,omnivore,0,0.0,847.05
0x15c8,473.79,27.09,316.76,1523.0,485.57,2,1,3,2.22,4,1.0,,0,,gas,vegetarian,0,0.0,567.3
0x4b13,479.69,74.24,288.15,1186.06,438.76,3,3,2,4.1,2,1.0,,0,1.0,gas,omnivore,0,1.0,856.64
0x14aa,283.17,30.21,794.31,1242.48,210.38,0,5,3,2.82,6,1.0,1.0,0,1.0,gas,omnivore,1,1.0,729.8
0x1ca8,583.74,40.06,1070.01,2486.48,-22.0,8,2,3,2.52,1,1.0,1.0,0,0.0,electric,omnivore,0,0.0,958.5
0x2928,290.41,10.18,814.33,1524.68,305.87,2,1,5,2.27,9,1.0,1.0,1,1.0,electric,omnivore,0,0.0,577.4
0x495b,277.07,61.98,675.19,1297.16,380.88,6,5,2,1.72,4,1.0,1.0,0,1.0,gas,omnivore,1,1.0,751.01
0x588,416.15,25.2,1175.63,2390.52,599.06,1,1,3,1.29,6,1.0,0.0,0,1.0,gas,omnivore,1,1.0,750.42
0x2ac2,455.66,47.73,804.7,1355.17,336.24,3,2,2,3.96,9,1.0,0.0,0,1.0,electric,omnivore,1,1.0,896.87
0x3795,446.78,53.37,621.28,2470.83,459.53,6,3,2,1.69,2,1.0,0.0,0,1.0,gas,vegetarian,1,0.0,604.05
0x2bc8,391.68,54.8,614.66,1824.82,207.61,6,5,3,2.36,6,1.0,0.0,0,1.0,none,omnivore,1,0.0,716.56
0xfc8,420.99,45.27,1145.62,2390.45,552.72,5,8,3,3.9,6,1.0,1.0,0,0.0,none,omnivore,0,0.0,1008.57
0x2d7f,342.48,50.48,974.85,2616.02,440.99,5,3,3,4.38,5,1.0,1.0,1,,electric,omnivore,0,0.0,991.87
0x467,419.07,41.73,773.21,2222.47,368.88,5,3,5,3.77,7,0.0,1.0,0,0.0,electric,omnivore,1,0.0,921.15
0x430d,257.28,45.09,1659.5544051546412,1828.37,304.68,6,4,3,1.49,5,0.0,0.0,0,1.0,electric,vegetarian,1,0.0,543.43
0x27dc,313.06,53.11,306.23,666.9,348.93,5,4,2,2.97,2,,0.0,0,,electric,vegetarian,1,0.0,574.48
0x4006,381.26,39.29,970.84,659.29,351.64,4,2,2,4.73,5,0.0,1.0,0,0.0,none,vegan,1,0.0,623.93
0x2c74,454.56,34.14,1362.96,2647.96,301.41,1,4,3,2.49,5,1.0,0.0,0,1.0,gas,omnivore,0,0.0,931.86
0x1972,434.71,65.98,1021.73,2124.31,287.72,3,5,3,1.11,1,1.0,0.0,0,1.0,none,vegetarian,1,1.0,559.68
0x4b0f,485.96,59.04,827.97,3144.25,555.26,5,2,2,1.92,4,1.0,0.0,0,0.0,none,omnivore,1,1.0,875.61
0x3701,407.63,72.8,1192.77,1461.33,564.56,0,3,3,2.05,2,0.0,0.0,0,1.0,none,vegetarian,1,1.0,646.92
0x3b7f,461.08,51.83,423.53,1756.97,406.95,2,6,3,5.01,7,1.0,1.0,0,0.0,gas,vegetarian,1,1.0,749.3
0x30a8,526.65,67.39,545.12,2022.97,413.95,2,3,3,2.75,7,1.0,0.0,0,1.0,electric,vegan,1,0.0,514.2
0x4fed,359.08,45.45,622.43,1610.71,304.99,6,1,3,0.84,5,1.0,,0,1.0,gas,vegetarian,1,0.0,527.1
0x3540,453.84,47.62,1227.05,1985.89,386.85,0,3,4,2.43,5,1.0,0.0,0,0.0,gas,vegetarian,1,0.0,654.29
0x2e32,518.31,36.86,1590.5789731242912,1947.12,288.23,1,2,4,6.53,8,0.0,0.0,0,1.0,electric,omnivore,0,0.0,961.47
0x3402,267.16,44.07,733.19,1690.14,374.82,4,2,3,3.76,5,0.0,0.0,0,1.0,electric,omnivore,0,0.0,829.71
0x86b,308.3,52.48,666.22,1338.06,439.24,6,3,2,2.93,3,1.0,0.0,1,1.0,gas,vegetarian,1,0.0,599.26
0x773,508.91,11.87,984.46,1810.84,218.75,1,2,5,1.67,8,1.0,1.0,0,0.0,gas,omnivore,1,0.0,774.78
0x4b72,407.03,88.97,1189.5,1722.48,380.41,9,5,2,5.0,1,0.0,1.0,1,1.0,gas,omnivore,1,1.0,1103.88
0x24ed,324.26,15.44,294.39,617.7,441.16,1,1,2,0.35,8,0.0,0.0,0,1.0,gas,vegetarian,0,0.0,425.45
0x1f92,531.49,-99.0,1158.44,1326.74,525.07,4,1,2,1.71,3,1.0,1.0,0,1.0,none,omnivore,1,1.0,798.02
0x1c6b,263.92,51.85,496.09,1775.31,267.37,10,1,3,2.98,2,1.0,0.0,0,0.0,gas,omnivore,1,0.0,844.82
